entity,paper_id
flocks,91:3.2. Estimates Of The Reproductive Number ::: Results:26
flocks,91:3.2. Estimates Of The Reproductive Number ::: Results:26
flocks,91:3.2. Estimates Of The Reproductive Number ::: Results:26
HPAI,91:Discussion:27
farms,91:Discussion:27
birds,91:Discussion:27
birds,91:Discussion:28
farms,91:Discussion:28
HPAI,91:Discussion:28
farms,91:Discussion:28
farms,91:Discussion:28
poultry,91:Discussion:29
poultry products,91:Discussion:29
flocks,91:Discussion:29
flocks,91:Discussion:29
farms,91:Discussion:29
farms,91:Discussion:29
flocks,91:Discussion:29
HPAI,91:Discussion:29
farms,91:Discussion:30
outbreaks,91:Discussion:30
HPAI,91:Discussion:30
farms,91:Caption:31
HPAI,91:Caption:33
bacterial,87:Abstract:1
viral,87:Abstract:1
mannose,87:Introduction:5
mannose,87:Introduction:5
antibiotic,87:Introduction:7
bacterial,87:Introduction:7
antibiotics,87:Introduction:7
Bacteria,87:Introduction:9
viruses,87:Introduction:9
human,87:Introduction:10
arachidonic acid metabolites,87:Introduction:10
prostaglandin E 2,87:Introduction:10
histamine,87:Introduction:10
molecules,87:Introduction:10
molecules,87:Introduction:10
children,87:Introduction:12
guinea pigs,87:Introduction:13
Streptococcus pneumoniae,87:Il-10 In Otitis Media:15
mRNA,87:Il-10 In Otitis Media:15
Lipoteichoic acid,87:Il-10 In Otitis Media:15
Grampositive bacteria,87:Il-10 In Otitis Media:15
non-typeable Haemophilus influenzae,87:Il-10 In Otitis Media:15
bacterial,87:Il-10 In Otitis Media:16
S. pneumoniae,87:Tgf-B In Otitis Media:18
mRNA,87:Tgf-B In Otitis Media:18
animals,87:Tgf-B In Otitis Media:18
host,87:Tgf-B In Otitis Media:18
human bacterial pathogen,87:Tgf-B In Otitis Media:18
human,87:Tgf-B In Otitis Media:18
animals,87:Il-4 In Otitis Media:24
human,87:Il-4 In Otitis Media:24
mRNA,87:Il-5 In Otitis Media:28
human,87:Gm-Csf In Otitis Media:35
sialic acid,87:Gm-Csf In Otitis Media:35
bacterial,87:Immunoglobulins In Chronic Ome:39
Hemophilus influenzae,87:Immunoglobulins In Chronic Ome:39
S. pneumoniae,87:Immunoglobulins In Chronic Ome:39
Moraxella catarrhalis,87:Immunoglobulins In Chronic Ome:39
Staphylococcus aureus,87:Immunoglobulins In Chronic Ome:39
bacteria,87:Immunoglobulins In Chronic Ome:39
respiratory viruses,87:Immunoglobulins In Chronic Ome:39
action-set,86:Phase Two: Organizational Questionnaires ::: Methods/Design:12
SARS,98:Introduction:3
infection,98:Data ::: Methods:7
infection,98:Model Formulation ::: Methods:10
infection,98:Model Formulation ::: Methods:12
infection,98:Model Formulation ::: Methods:13
infection,98:Model Formulation ::: Methods:13
infection,98:Model Formulation ::: Methods:14
infection,98:Model Formulation ::: Methods:16
infection,98:Model Formulation ::: Methods:16
infectious,98:Model Formulation ::: Methods:16
DIC,98:Statistical Inference And Model Comparison ::: Methods:20
DIC,98:Statistical Inference And Model Comparison ::: Methods:20
infection,98:Parameter Estimates ::: Results:25
infections,98:Parameter Estimates ::: Results:25
infection,98:Risk Maps ::: Results:33
infections,98:Infections In Proactively Culled Farms ::: Results:34
infection,98:Infections In Proactively Culled Farms ::: Results:35
infection,98:Infections In Proactively Culled Farms ::: Results:35
infection,98:Infections In Proactively Culled Farms ::: Results:35
infection,98:Infections In Proactively Culled Farms ::: Results:35
infection,98:Infections In Proactively Culled Farms ::: Results:35
infections,98:Infections In Proactively Culled Farms ::: Results:35
infection,98:Infections In Proactively Culled Farms ::: Results:35
infection,98:Infections In Proactively Culled Farms ::: Results:35
infection,98:Infections In Proactively Culled Farms ::: Results:35
infection,98:Infections In Proactively Culled Farms ::: Results:35
infection,98:Infections In Proactively Culled Farms ::: Results:35
infection,98:Infections In Proactively Culled Farms ::: Results:35
infection,98:Infections In Proactively Culled Farms ::: Results:37
infection,98:Infections In Proactively Culled Farms ::: Results:37
infection,98:Infections In Proactively Culled Farms ::: Results:38
infection,98:Sensitivity Analysis ::: Results:39
infection,98:Sensitivity Analysis ::: Results:40
infection,98:Sensitivity Analysis ::: Results:40
infection,98:Sensitivity Analysis ::: Results:41
infection,98:Sensitivity Analysis ::: Results:41
infection,98:Sensitivity Analysis ::: Results:41
infection,98:Sensitivity Analysis ::: Results:41
infections,98:Sensitivity Analysis ::: Results:42
infection,98:Sensitivity Analysis ::: Results:42
infections,98:Sensitivity Analysis ::: Results:42
infection,98:Sensitivity Analysis ::: Results:43
infection,98:Sensitivity Analysis ::: Results:43
infection,98:Sensitivity Analysis ::: Results:43
infections,98:Discussion:44
infection,98:Discussion:49
infection,98:Discussion:49
infection,98:Discussion:49
infection,98:Discussion:50
infection,98:Caption:52
bacterial infection,103:Introduction:4
viral infections,103:Introduction:4
moth,93:Introduction:4
Honey,93:Overview Of Immune Pathways ::: Results:6
moth,93:Discussion:20
larval,93:Gene-Expression Analyses ::: Experimental Procedures:30
DNA,89:Abstract:1
DNA,89:Background:2
mRNA,89:Background:2
yeast,89:Background:3
DNA,89:Background:3
lipids,89:Background:3
molecules,89:Background:3
DNA,89:Background:5
DNA,89:Background:5
DNA,89:Background:5
DNA,89:Background:5
DNA,89:Background:5
DNA,89:Background:5
mRNA,89:Background:5
reagent,89:Background:5
DNA,89:Background:5
DNA,89:Background:5
DNA,89:Background:5
33P-γ-ATP,89:Module 1: Background Corrections To Reduce Smear Contaminations ::: Results:10
PKA,89:Module 1: Background Corrections To Reduce Smear Contaminations ::: Results:10
DNA,89:Module 2: Two-Parameter Signal Normalization Approach In Sliding Windows ::: Results:11
bovine,89:Module 2: Two-Parameter Signal Normalization Approach In Sliding Windows ::: Results:13
DNA,89:Module 2: Two-Parameter Signal Normalization Approach In Sliding Windows ::: Results:13
protein-DNA,89:Discussion:28
Tris pH,89:Preparation Of The Testing Slide ::: Materials And Methods:29
NaCl,89:Preparation Of The Testing Slide ::: Materials And Methods:29
MgCl2,89:Preparation Of The Testing Slide ::: Materials And Methods:29
glutathione,89:Preparation Of The Testing Slide ::: Materials And Methods:29
glycerol,89:Preparation Of The Testing Slide ::: Materials And Methods:29
33P-γ-ATP,89:Preparation Of The Testing Slide ::: Materials And Methods:29
Tris pH,89:Preparation Of The Testing Slide ::: Materials And Methods:29
SDS,89:Preparation Of The Testing Slide ::: Materials And Methods:29
distilled H2O,89:Preparation Of The Testing Slide ::: Materials And Methods:29
Rabbit,89:Preparation Of The Testing Slide ::: Materials And Methods:30
flank,97:Discussion:16
swab samples,97:Sample Processing ::: Materials And Methods:21
infection,92:Background:3
infection,92:Discussion And Conclusion:11
infection,92:Discussion And Conclusion:13
MS,92:Authors' Contributions:24
infectious disease,92:Day Care Centres And Schools ::: Contact Rates And Basic Reproduction Number ::: Appendix: Description Of The Transmission Dynamics Of Influsim Version 2.0:51
infection,92:Force Of Infection ::: Next Generation Matrix And Basic Reproduction Number ::: Appendix: Description Of The Transmission Dynamics Of Influsim Version 2.0:91
infection,92:Force Of Infection ::: Next Generation Matrix And Basic Reproduction Number ::: Appendix: Description Of The Transmission Dynamics Of Influsim Version 2.0:91
influenza,92:Differential Equations For Various Model Output ::: Next Generation Matrix And Basic Reproduction Number ::: Appendix: Description Of The Transmission Dynamics Of Influsim Version 2.0:101
infection,92:Initial Values ::: Next Generation Matrix And Basic Reproduction Number ::: Appendix: Description Of The Transmission Dynamics Of Influsim Version 2.0:105
infection,92:Initial Values ::: Next Generation Matrix And Basic Reproduction Number ::: Appendix: Description Of The Transmission Dynamics Of Influsim Version 2.0:105
infection,92:Initial Values ::: Next Generation Matrix And Basic Reproduction Number ::: Appendix: Description Of The Transmission Dynamics Of Influsim Version 2.0:105
DM,92:Sojourn Times ::: Parameters Concerning The Natural History Of The Disease ::: Abbreviations:141
infections,92:Course Of Disease ::: Parameters Concerning The Natural History Of The Disease ::: Abbreviations:147
infection,92:Parameters Concerning The Contagiousness Of The Infection ::: Abbreviations:166
influenza infection,92:Caption:186
infections,92:Caption:189
disease,92:Caption:189
fatality,92:Caption:189
mammalian,90:Title:0
eukaryotes,90:Introduction:2
nucleotide,90:Introduction:2
nucleotide,90:Introduction:4
TFs,90:Introduction:4
mammalian,90:Introduction:5
nucleotide,90:Introduction:6
yeast,90:Introduction:6
mammalian,90:Introduction:6
GABAA,90:Introduction:7
GABAA,90:Introduction:7
animal,90:Introduction:8
mammals,90:Introduction:8
rat,90:Gabr Promoter Selection ::: Methods:10
mouse,90:Gabr Promoter Selection ::: Methods:10
nucleotide,90:Evaluating Long-Term Gibbs Sampling Behavior ::: Methods:11
nucleotide,90:Evaluating Long-Term Gibbs Sampling Behavior ::: Methods:11
human,90:Evaluating Long-Term Gibbs Sampling Behavior ::: Methods:12
yeast,90:Evaluating Robustness To Dss ::: Methods:16
BioProspector,90:Evaluating Robustness To Dss ::: Methods:16
vertebrate,90:Identification Of Known Binding Motifs In Gabr Predictions ::: Methods:17
Eukaryotic,90:Identification Of Known Binding Motifs In Gabr Predictions ::: Methods:17
Single-stranded,90:Double-Stranded Oligonucleotide Functional Analysis ::: Methods:20
oligonucleotide,90:Double-Stranded Oligonucleotide Functional Analysis ::: Methods:20
nucleotide,90:Gibbs Sampling Framework ::: Methods:21
nucleotides,90:Gibbs Sampling Framework ::: Methods:21
nucleotides,90:Gibbs Sampling Framework ::: Methods:21
nucleotides,90:Gibbs Sampling Framework ::: Methods:21
nucleotides,90:Gibbs Sampling Framework ::: Methods:23
mammals,90:Identification Of Gabr Cis-Regulatory Sequences ::: Methods:28
mammalian,90:Identification Of Gabr Cis-Regulatory Sequences ::: Methods:28
mRNA,90:Identification Of Gabr Cis-Regulatory Sequences ::: Methods:28
rodents,90:Identification Of Gabr Cis-Regulatory Sequences ::: Methods:29
GABRs,90:Identification Of Gabr Cis-Regulatory Sequences ::: Methods:30
DNA,90:Identification Of Gabr Cis-Regulatory Sequences ::: Methods:31
"31,53",90:Identification Of Gabr Cis-Regulatory Sequences ::: Methods:31
yeast,90:Discussion:34
animal,90:Discussion:34
mammalian,90:Discussion:34
GABAA,90:Discussion:35
GABAA,90:Discussion:35
GABAA,90:Discussion:35
human,90:Discussion:35
rat,90:Caption:40
human,90:Caption:40
rat,90:Caption:41
human,90:Caption:41
rat,90:Caption:42
N-trimethylammonium methylsulfate,90:Caption:42
cAMP,90:Caption:42
mRNA,90:Caption:42
animals,90:Caption:42
rRNA,90:Caption:42
mRNA,90:Caption:42
cryptococcal,96:Pathogenesis Of Iris ::: Introduction:4
cryptococcal,96:Pathogenesis Of Iris ::: Introduction:4
Extrapulmonary,96:Clinical Features ::: Mycobacterium Tuberculosis Iris ::: Introduction:14
abdominal,96:Clinical Features ::: Mycobacterium Tuberculosis Iris ::: Introduction:14
skin,96:Clinical Features ::: Atypical Mycobacterial Iris ::: Introduction:20
sinuses,96:Treatment ::: Atypical Mycobacterial Iris ::: Introduction:22
Needle,96:Treatment ::: Atypical Mycobacterial Iris ::: Introduction:22
ocular,96:Epidemiology ::: Cytomegalovirus Infection ::: Introduction:23
eyes,96:Epidemiology ::: Cytomegalovirus Infection ::: Introduction:24
ocular,96:Clinical Features & Treatment ::: Cytomegalovirus Infection ::: Introduction:25
eyes,96:Clinical Features & Treatment ::: Cytomegalovirus Infection ::: Introduction:25
ocular,96:Clinical Features & Treatment ::: Cytomegalovirus Infection ::: Introduction:25
zoster,96:Epidemiology ::: Varicella Zoster Virus Infection ::: Introduction:26
cryptococcal,96:Epidemiology ::: Cryptococcus Neoformans Infection ::: Introduction:29
cryptococcal,96:Epidemiology ::: Cryptococcus Neoformans Infection ::: Introduction:29
cryptococcal,96:Epidemiology ::: Cryptococcus Neoformans Infection ::: Introduction:29
cryptococcal,96:Treatment ::: Cryptococcus Neoformans Infection ::: Introduction:31
neutralizing antibody,85:Abstract:1
neutralizing human monoclonal antibody,85:Abstract:1
KZ52,85:Abstract:1
neutralizing human monoclonal antibody KZ52,85:Abstract:1
neutralizing human monoclonal antibody,85:Abstract:1
antibody,85:Abstract:1
neutralizing antibody,85:Abstract:1
neutralizing antibodies,85:Introduction:3
neutralizing antibody,85:Introduction:3
T cell,85:Introduction:3
passive neutralizing antibody,85:Introduction:3
neutralizing antibody,85:Introduction:3
passive antibody,85:Introduction:3
passive antibody,85:Introduction:3
serum antibodies,85:Introduction:4
neutralizing antibody,85:Introduction:4
neutralizing human monoclonal antibody,85:Introduction:4
mAb,85:Introduction:4
KZ52,85:Introduction:4
passive antibody,85:Introduction:5
goat immunoglobulin G,85:Introduction:5
IgG,85:Introduction:5
human anti-EBOV GP mAb,85:Introduction:5
IgG KZ52,85:Introduction:5
μg/ml,85:Introduction:5
μg/ml,85:Introduction:5
Vero cells,85:Introduction:5
μg/ml,85:Introduction:5
primary human monocytes/macrophages,85:Introduction:5
polyclonal equine neutralizing IgG,85:Introduction:6
neutralizing equine IgG,85:Introduction:6
IgG,85:Introduction:6
neutralizing antibody,85:Introduction:6
IgGl KZ52,85:Plasma Viremia In Antibody-Treated Macaques ::: Results:8
antibody,85:Plasma Viremia In Antibody-Treated Macaques ::: Results:8
neutralizing antibodies,85:Plasma Viremia In Antibody-Treated Macaques ::: Results:8
antibody,85:Plasma Viremia In Antibody-Treated Macaques ::: Results:8
KZ52,85:Plasma Viremia In Antibody-Treated Macaques ::: Results:8
KZ52,85:Plasma Viremia In Antibody-Treated Macaques ::: Results:8
Serum antibody,85:Serum Antibody Levels In Treated Animals ::: Results:9
KZ52,85:Serum Antibody Levels In Treated Animals ::: Results:9
KZ52,85:Serum Antibody Levels In Treated Animals ::: Results:9
human antibody,85:Serum Antibody Levels In Treated Animals ::: Results:9
ZEBOV glycoprotein,85:Serum Antibody Levels In Treated Animals ::: Results:9
serum KZ52 antibody,85:Serum Antibody Levels In Treated Animals ::: Results:9
glycoprotein,85:Serum Antibody Levels In Treated Animals ::: Results:9
anti-human antibody,85:Serum Antibody Levels In Treated Animals ::: Results:9
serum mAb,85:Serum Antibody Levels In Treated Animals ::: Results:9
KZ52,85:Serum Antibody Levels In Treated Animals ::: Results:9
μg/ml,85:Serum Antibody Levels In Treated Animals ::: Results:9
KZ52,85:Serum Antibody Levels In Treated Animals ::: Results:9
neutralizing antibody,85:Antibody Neutralization Of Plasma Virus From Treated Animals ::: Results:10
CH56,85:Antibody Neutralization Of Plasma Virus From Treated Animals ::: Results:10
CH57,85:Antibody Neutralization Of Plasma Virus From Treated Animals ::: Results:10
CH83,85:Antibody Neutralization Of Plasma Virus From Treated Animals ::: Results:10
CH56,85:Antibody Neutralization Of Plasma Virus From Treated Animals ::: Results:10
KZ52,85:Antibody Neutralization Of Plasma Virus From Treated Animals ::: Results:10
Vero E6 target cells,85:Antibody Neutralization Of Plasma Virus From Treated Animals ::: Results:10
immunoreactive monocytes,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
CH56,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
CH57,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
CH83,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
immunoreactive monocytes,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
large immunoreactive monocytes,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
Fc receptors,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
mononuclear phagocytes,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
Fc,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
DC-SIGN,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
dendritic cells,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
CH56,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
CH57,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
CH83,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
large immunoreactive monocytes,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
Fc,85:Virus Levels In Different Organs And Immunohistochemistry ::: Results:11
neutralizing antibody,85:Discussion:14
antibody,85:Discussion:14
CD8+ memory T cells,85:Discussion:14
effector cells,85:Discussion:14
mAb KZ52,85:Discussion:14
passive antibody,85:Discussion:14
monocytes,85:Discussion:14
human monocytes/macrophages,85:Discussion:14
infectivity-enhancing antibodies,85:Discussion:14
neutralizing monoclonal antibody,85:Discussion:14
neutralizing antibodies,85:Discussion:14
nonneutralizing antibodies,85:Discussion:14
neutralizing monoclonal antibody,85:Discussion:14
neutralizing antibody,85:Discussion:15
antibody,85:Discussion:15
monoclonal antibody,85:Discussion:15
KZ52 IgG1 human antibody,85:Passive Transfer Experiment. ::: Materials And Methods:16
IgGl KZ52,85:Antibody Purification. ::: Materials And Methods:18
Vero E6 cells,85:Viremia Determined By Plaque Assay. ::: Materials And Methods:19
"13,21",85:Viremia Determined By Plaque Assay. ::: Materials And Methods:19
KZ52,85:Neutralization Assay. ::: Materials And Methods:20
plasma,85:Neutralization Assay. ::: Materials And Methods:20
Vero E6 cell monolayers,85:Neutralization Assay. ::: Materials And Methods:20
KZ52,85:Neutralization Assay. ::: Materials And Methods:20
KZ52,85:Neutralization Assay. ::: Materials And Methods:20
μg/ml lectin,85:Elisa. ::: Materials And Methods:21
293 cells,85:Elisa. ::: Materials And Methods:21
transmembrane domain-deleted Ebola glycoprotein,85:Elisa. ::: Materials And Methods:21
1:105,85:Elisa. ::: Materials And Methods:21
IgG,85:Elisa. ::: Materials And Methods:21
F(ab′)2 portion,85:Elisa. ::: Materials And Methods:21
antibody,85:Elisa. ::: Materials And Methods:21
Pierce,85:Elisa. ::: Materials And Methods:21
phosphatase substrate,85:Elisa. ::: Materials And Methods:21
